"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog4"|"Volts"|0.0|5.0|500,"Analog5"|"Volts"|0.0|5.0|500,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|50,"RPM3"|"rpm"|0|8000|50,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"mph"|0.0|150.0|50,"Altitude"|"ft"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50
525,0,0.0,0.34,,,,,,,,,,,,,,,,,,
527,0,0.0,0.34,,,,,,,,,,,,,,,,,,
529,0,0.0,0.34,,,,,,,,,,,,,,,,,,
531,0,0.0,0.35,,,,,,,,,,,,,,,,,,
533,0,0.0,0.35,,0.13,-0.01,0.95,0,-1,-0,0.13,,,,,,,,,,
535,0,0.0,0.35,,,,,,,,,,,,,,,,,,
537,0,0.0,0.35,,,,,,,,,,,,,,,,,,
539,0,0.0,0.36,,,,,,,,,,,,,,,,,,
541,0,0.0,0.35,,,,,,,,,,,,,,,,,,
543,0,0.0,0.35,,-0.14,0.11,0.96,-0,1,-0,0.18,0,2160,0,0.0,0.0,0.0,0.0,0,0,0.0
545,0,0.0,0.35,,,,,,,,,,,,,,,,,,
547,0,0.0,0.35,,,,,,,,,,,,,,,,,,
549,0,0.0,0.35,,,,,,,,,,,,,,,,,,
551,0,0.0,0.35,,,,,,,,,,,,,,,,,,
553,0,0.0,0.35,,-0.19,0.12,1.05,0,-1,-0,0.22,,,,,,,,,,
555,0,0.0,0.35,,,,,,,,,,,,,,,,,,
557,0,0.0,0.35,,,,,,,,,,,,,,,,,,
559,0,0.0,0.35,,,,,,,,,,,,,,,,,,
561,0,0.0,0.35,,,,,,,,,,,,,,,,,,
563,0,0.0,0.35,,0.07,0.02,0.94,0,-1,-0,0.08,0,2160,0,0.0,0.0,0.0,0.0,0,0,0.0
565,0,0.0,0.35,,,,,,,,,,,,,,,,,,
567,0,0.0,0.36,,,,,,,,,,,,,,,,,,
569,0,0.0,0.35,,,,,,,,,,,,,,,,,,
571,0,0.0,0.35,,,,,,,,,,,,,,,,,,
573,0,0.0,0.35,,-0.09,0.11,0.95,-0,-0,-0,0.14,,,,,,,,,,
575,0,0.0,0.35,,,,,,,,,,,,,,,,,,
577,0,0.0,0.35,,,,,,,,,,,,,,,,,,
579,0,0.0,0.35,,,,,,,,,,,,,,,,,,
581,0,0.0,0.35,,,,,,,,,,,,,,,,,,
583,0,0.0,0.35,,-0.06,0.07,1.04,1,-0,-1,0.09,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
585,0,0.0,0.35,,,,,,,,,,,,,,,,,,
587,0,0.0,0.36,,,,,,,,,,,,,,,,,,
589,0,0.0,0.36,,,,,,,,,,,,,,,,,,
591,0,0.0,0.36,,,,,,,,,,,,,,,,,,
593,0,0.0,0.36,,0.06,0.04,0.98,-0,-0,-0,0.07,,,,,,,,,,
595,0,0.0,0.36,,,,,,,,,,,,,,,,,,
597,0,0.0,0.36,,,,,,,,,,,,,,,,,,
599,0,0.0,0.36,,,,,,,,,,,,,,,,,,
601,0,0.0,0.36,,,,,,,,,,,,,,,,,,
603,0,0.0,0.36,,-0.18,0.13,0.98,-0,0,-1,0.22,0,2160,0,0.0,0.0,0.0,0.0,0,0,0.0
605,0,0.0,0.36,,,,,,,,,,,,,,,,,,
607,0,0.0,0.36,,,,,,,,,,,,,,,,,,
609,0,0.0,0.36,,,,,,,,,,,,,,,,,,
611,0,0.0,0.36,,,,,,,,,,,,,,,,,,
613,0,0.0,0.36,,-0.05,0.05,0.96,1,-1,-0,0.07,,,,,,,,,,
615,0,0.0,0.36,,,,,,,,,,,,,,,,,,
617,0,0.0,0.36,,,,,,,,,,,,,,,,,,
619,0,0.0,0.36,,,,,,,,,,,,,,,,,,
621,0,0.0,0.36,,,,,,,,,,,,,,,,,,
623,0,0.0,0.37,,-0.01,0.09,1.01,-0,0,-0,0.09,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
625,0,0.0,0.36,,,,,,,,,,,,,,,,,,
627,0,0.0,0.36,,,,,,,,,,,,,,,,,,
629,0,0.0,0.36,,,,,,,,,,,,,,,,,,
631,0,0.0,0.36,,,,,,,,,,,,,,,,,,
633,0,0.0,0.36,,-0.29,0.11,1.02,0,-1,-0,0.31,,,,,,,,,,
